Step,# citizen coalition,# regulator coalition,# stakeholder coalition,Disruption,NGO Message,Num Properties,Talk span,Total power,Total preference,Total regulator preference,Total regulator sh preference,Total sh preference,Total utility
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,3580.978289370411,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4005.6386558598447,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4487.243980705329,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4986.081359578275,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,5540.788979444977,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,6147.586609473679,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,159.91765933741536,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,220.56791424660827,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,289.29777454460475,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,366.4113179544218,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,453.94589835693915,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,547.2030684517329,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,652.3054989364059,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,768.8894331015766,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,894.3553265228632,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,1035.613430678193,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,1195.4186330918703,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,1366.5747817063236,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,1560.1698135415231,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,1773.607330663797,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,2005.238961294224,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,2254.2598226412606,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,2544.8291739697097,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,2836.342241247172,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,3188.105462625471,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,3575.468463226314,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,3989.0302934243423,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4469.804748665815,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4963.833851258551,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,5507.6711643576255,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,6115.597816050512,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,160.0452430906945,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,222.09145525569997,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,291.7711250376967,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,368.7623652903972,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,454.280476457837,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,550.5100244206717,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,653.2179581977134,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,768.9228748066622,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,891.7216160864047,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,1032.6108371693429,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,1189.0338851376064,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,1362.752406637021,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,1542.1688213748494,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,1756.1839472818776,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,1988.5423403811735,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,2250.4652797807785,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,2529.515792035414,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,2851.697591454497,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,3203.667526727299,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,3559.2537288626477,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,3946.637341979701,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4379.995726122899,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4880.2141565652855,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,5435.936077827507,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,6044.085692904617,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,160.4825524311132,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,223.72219720278267,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,292.34692989039246,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,369.6905116230707,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,453.71531373273103,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,550.1207340410963,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,656.5089520707173,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,773.6175657956152,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,906.6403602914627,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,1047.7781788831926,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,1200.8872774996148,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,1367.3663358506042,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,1558.1704592423514,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,1768.7251516975537,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,2005.9496435951808,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,2257.9544844552142,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,2548.3558437537545,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,2870.2018283866573,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,3224.613946806136,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,3606.826130248577,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4002.8975892894955,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4433.945821744656,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4928.082509695957,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,5482.07890288009,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,6096.573252226692,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,160.2701964001821,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,222.44263772570642,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,291.4934405328956,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,368.12127459331595,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,454.48248920536156,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,547.8337438648632,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,651.818464726022,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,766.102489332725,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,888.8925055409188,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,1028.7099632090128,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,1181.1333644572994,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,1358.826181422204,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,1551.37456045961,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,1758.322372540928,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,1998.9694679309237,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,2249.8015338660434,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,2542.5072093361596,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,2871.6581852674726,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,3219.7039885682602,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,3602.0356266053514,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4030.681653294448,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4476.31222822385,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4960.961863620962,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,5496.398592533744,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,6124.967753595809,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,159.97200133144725,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,222.27154598162653,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,291.9569883674424,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,368.9496556988539,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,454.20413441490325,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,550.6268457121287,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,657.2674474923429,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,773.9753158249276,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,898.1071960043298,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,1034.5042608789618,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,1197.795945345455,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,1376.1102695425361,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,1563.5843813260299,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,1771.7368374434852,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,1998.9475777733303,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,2253.7355986416387,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,2546.9861987285926,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,2840.507448655803,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,3174.5299231706117,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,3534.7725879460013,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,3954.440280643927,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4406.806196846809,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,4883.316210833354,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,5442.3887616633965,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,6058.218969061584,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,113.99430472579978,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,123.27108799096604,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,133.1051428514711,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,143.55651701113237,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,154.41506417966207,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,165.63440133760412,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,177.3946532864065,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,189.79137459124564,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,202.84369402848944,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,216.33500083389615,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,231.49488410855236,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,246.91312470474628,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,263.24770616598283,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,279.6592580371402,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,296.8296243037498,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,314.54016146907594,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,334.8195168707936,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,354.7975790241637,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,375.9979079843303,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,397.7767148377174,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,421.79513733132296,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,447.50077776537074,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,473.54796602639476,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,499.78792141335333,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,528.6469758909082,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,113.8559142366004,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,123.04979896431357,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,132.82408105449377,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,143.10288278186798,0.0,0.0,624.7526821296758,9365.931758566858
5,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.5054910288866,154.14810440277213,0.0,0.0,618.0949259489042,9441.956584668824
6,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.72587165969776,165.39129655074743,0.0,0.0,611.9184798982753,9518.78320146142
7,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.94945594151886,177.3406456159393,0.0,0.0,605.7095518774624,9597.009919638735
8,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.17765157713924,189.94710648938397,0.0,0.0,600.1984178953385,9676.246320096794
9,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.40954932080709,202.9895201344462,0.0,0.0,594.295671380631,9756.978775058475
10,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.64477094632808,216.3910546649947,0.0,0.0,588.7830217658553,9838.043789374504
11,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,92.88175094793117,230.9253357906528,0.0,0.0,583.3907274659464,9920.389449971904
12,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,93.11985310407096,246.0197590832588,0.0,0.0,581.3575652237904,10003.078769791702
13,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.3656074524198,261.89680739748053,0.0,0.0,581.3575652237904,10088.269820222198
14,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,93.61296738348744,278.0689339634031,0.0,0.0,581.3575652237904,10174.758619423179
15,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,93.86613346235887,295.4870770791222,71.0,71.0,581.3575652237904,10262.655667944759
16,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.11911919496546,313.8550023168766,71.0,71.0,581.3575652237904,10351.107152194932
17,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.37594229531814,333.38145279084364,71.0,71.0,581.3575652237904,10440.291043879128
18,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,94.63298331407415,353.4008675764067,71.0,71.0,581.3575652237904,10530.242565839957
19,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,94.8931528395631,375.2017012604239,71.0,71.0,581.3575652237904,10620.63665184552
20,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,397.11933739355663,71.0,71.0,581.3575652237904,10711.357642933119
21,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,421.8436703131605,70.99999997583606,71.0,581.3575652237904,10711.357642933119
22,1.0,1.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,446.55349995090137,67.3999999656292,71.0,581.3575652237904,10711.357642933119
23,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,473.42785743427174,67.3999999656292,71.0,581.3575652237904,10711.357642933119
24,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,501.13043569254876,67.3999999656292,71.0,581.3575652237904,10711.357642933119
25,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,95.15378575476026,530.0416307355816,67.3999999656292,71.0,581.3575652237904,10711.357642933119
0,1.0,0.0,0.0,0.5,4.5,149.0,2000.0,90.48115959030231,105.14815011495794,0.0,0.0,0.0,9084.745809443482
1,1.0,0.0,2.0,0.5,4.5,149.0,2000.0,90.66944331728031,114.00972701402922,0.0,0.0,648.7843128562427,9150.098600820369
2,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,90.86927449313798,123.39332337828006,0.0,0.0,637.8980297959306,9219.557542513629
3,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.07475150900846,133.3115078452386,0.0,0.0,631.5477846872972,9291.44047661176
4,1.0,0.0,1.0,0.5,4.5,149.0,2000.0,91.28796838541113,143.78630619718086,0.0,0.0,624.7526821296758,9365.931758566858
