id,lat,lon,,block_#,tract,population,Population_Density,Area,,,,,Income,,,,,,,,,,,,,,,,,,,,,,Bachelor's,,,,college , degree, income,power
410050214002,+45.4174940,-122.6291438,,Block Group 2,21400,1047,3845.938,0.2722352,,,,,46066,,,,,,,,,,,,,,,,,,,,,,170,,,,16.23686724,0.206360185,0.203232054,0.041939004
410050214003,+45.4306372,-122.6309318,,Block Group 3,21400,771,4103.818,0.1878738,,,,,44867,,,,,,,,,,,,,,,,,,,,,,230,,,,29.83138781,0.379137835,0.197942356,0.075047436
410050215001,+45.4332620,-122.6153768,,Block Group 1,21500,2093,2213.12,0.9457237,,,,,76518,,,,,,,,,,,,,,,,,,,,,,602,,,,28.76254181,0.365553487,0.337578915,0.12340315
410050215002,+45.4243139,-122.5926703,,Block Group 2,21500,2831,1969.99,1.437063,,,,,72692,,,,,,,,,,,,,,,,,,,,,,827,,,,29.21229248,0.37126953,0.320699528,0.119065963
410050216011,+45.4550878,-122.5855438,,Block Group 1,21601,1080,3653.03,0.295645,,,,,73580,,,,,,,,,,,,,,,,,,,,,,202,,,,18.7037037,0.237712096,0.32461717,0.077165428
410050216012,+45.4509086,-122.5856873,,Block Group 2,21601,3145,11401.03,0.2758522,,,,,49148,,,,,,,,,,,,,,,,,,,,,,290,,,,9.220985692,0.117192823,0.216829093,0.025410814
410050216013,+45.4517848,-122.5959219,,Block Group 3,21601,1304,8292.866,0.1572436,,,,,80156,,,,,,,,,,,,,,,,,,,,,,153,,,,11.73312883,0.149120554,0.353628892,0.052733336
410050216014,+45.4590546,-122.5938795,,Block Group 4,21601,908,4068.476,0.2231794,,,,,57321,,,,,,,,,,,,,,,,,,,,,,46,,,,5.066079295,0.064386624,0.252886393,0.016282501
410050216021,+45.4369014,-122.5871739,,Block Group 1,21602,1718,4138.896,0.4150865,,,,,37381,,,,,,,,,,,,,,,,,,,,,,213,,,,12.39813737,0.157572386,0.164915934,0.025986197
410050216022,+45.4353242,-122.5969671,,Block Group 2,21602,1096,7550.062,0.1451644,,,,,99141,,,,,,,,,,,,,,,,,,,,,,242,,,,22.08029197,0.280626371,0.437386121,0.12274208
410050216023,+45.4435941,-122.5910846,,Block Group 3,21602,2496,5515.314,0.4525581,,,,,63074,,,,,,,,,,,,,,,,,,,,,,539,,,,21.59455128,0.274452918,0.278267238,0.076371255
410050217001,+45.3996860,-122.6268333,,Block Group 1,21700,2569,3578.255,0.7179477,,,,,76034,,,,,,,,,,,,,,,,,,,,,,565,,,,21.99299338,0.279516862,0.335443624,0.093762149
410050217002,+45.3906320,-122.6213643,,Block Group 2,21700,1458,3416.116,0.4268004,,,,,35500,,,,,,,,,,,,,,,,,,,,,,248,,,,17.00960219,0.216181151,0.156617417,0.033857733
410050217003,+45.3786925,-122.6150194,,Block Group 3,21700,2787,4814.971,0.5788197,,,,,33702,,,,,,,,,,,,,,,,,,,,,,335,,,,12.02009329,0.152767688,0.148685075,0.022714275
410050218011,+45.4124803,-122.6124893,,Block Group 1,21801,2225,4498.62,0.4945961,,,,,83720,,,,,,,,,,,,,,,,,,,,,,609,,,,27.37078652,0.347865169,0.369352398,0.128484834
410050218012,+45.4040617,-122.6045660,,Block Group 2,21801,1832,5316.058,0.3446163,,,,,106103,,,,,,,,,,,,,,,,,,,,,,487,,,,26.58296943,0.337852518,0.468100782,0.158149028
410050218013,+45.4087659,-122.5961955,,Block Group 3,21801,2018,3309.763,0.6097113,,,,,92847,,,,,,,,,,,,,,,,,,,,,,568,,,,28.14667988,0.357726276,0.409618515,0.146531306
410050218021,+45.4049975,-122.6187509,,Block Group 1,21802,1832,5916.835,0.309625,,,,,56719,,,,,,,,,,,,,,,,,,,,,,310,,,,16.92139738,0.215060124,0.250230514,0.053814606
410050218022,+45.3972190,-122.6100553,,Block Group 2,21802,2656,6918.93,0.3838744,,,,,49904,,,,,,,,,,,,,,,,,,,,,,330,,,,12.4246988,0.157909965,0.220164382,0.03476615
410050219001,+45.3867397,-122.6042808,,Block Group 1,21900,2783,6739.028,0.4129676,,,,,57702,,,,,,,,,,,,,,,,,,,,,,302,,,,10.85159899,0.137916874,0.254567273,0.035109122
410050219002,+45.3780621,-122.5981904,,Block Group 2,21900,918,5076.435,0.1808356,,,,,63018,,,,,,,,,,,,,,,,,,,,,,141,,,,15.35947712,0.195209118,0.278020179,0.054272074
410050220001,+45.3967892,-122.5903769,,Block Group 1,22000,1895,4057.005,0.4670933,,,,,77292,,,,,,,,,,,,,,,,,,,,,,514,,,,27.12401055,0.344728804,0.340993616,0.117550322
410050220002,+45.3898669,-122.5955010,,Block Group 2,22000,2640,5713.935,0.4620284,,,,,76455,,,,,,,,,,,,,,,,,,,,,,488,,,,18.48484848,0.234930587,0.337300975,0.079242316
410050220003,+45.3842104,-122.5862629,,Block Group 3,22000,1805,3895.115,0.463401,,,,,61406,,,,,,,,,,,,,,,,,,,,,,479,,,,26.53739612,0.33727331,0.270908425,0.091370181
410050221011,+45.4150231,-122.5818531,,Block Group 1,22101,2368,5977.835,0.39613,,,,,69787,,,,,,,,,,,,,,,,,,,,,,519,,,,21.91722973,0.278553954,0.307883371,0.08576213
410050221012,+45.4089403,-122.5800320,,Block Group 2,22101,1360,4781.099,0.2844535,,,,,76548,,,,,,,,,,,,,,,,,,,,,,283,,,,20.80882353,0.264466821,0.337711268,0.089313426
410050221013,+45.4031813,-122.5789267,,Block Group 3,22101,1592,5240.725,0.3037748,,,,,50653,,,,,,,,,,,,,,,,,,,,,,199,,,,12.5,0.158866995,0.223468789,0.035501815
410050221014,+45.3961951,-122.5807260,,Block Group 4,22101,1866,6720.805,0.2776453,,,,,83382,,,,,,,,,,,,,,,,,,,,,,332,,,,17.7920686,0.226125798,0.367861224,0.083182913
410050221031,+45.4195503,-122.5194985,,Block Group 1,22103,3453,5065.226,0.681707,,,,,91316,,,,,,,,,,,,,,,,,,,,,,809,,,,23.4289024,0.297766346,0.402864113,0.119959375
410050221032,+45.4182929,-122.5064210,,Block Group 2,22103,4075,5444.649,0.7484413,,,,,89018,,,,,,,,,,,,,,,,,,,,,,1309,,,,32.12269939,0.408258938,0.392725893,0.160333856
410050221051,+45.4218820,-122.5423684,,Block Group 1,22105,1470,7991.76,0.1839395,,,,,91083,,,,,,,,,,,,,,,,,,,,,,153,,,,10.40816327,0.13228109,0.401836174,0.053155327
410050221052,+45.4207609,-122.5329355,,Block Group 2,22105,2558,5429.936,0.4710921,,,,,86397,,,,,,,,,,,,,,,,,,,,,,611,,,,23.88584832,0.303573836,0.381162675,0.115711015
410050221053,+45.4130405,-122.5461642,,Block Group 3,22105,2448,2189.132,1.118252,,,,,87054,,,,,,,,,,,,,,,,,,,,,,610,,,,24.91830065,0.316695644,0.3840612,0.121630509
410050221071,+45.4249879,-122.5625071,,Block Group 1,22107,3122,2110.491,1.479276,,,,,57716,,,,,,,,,,,,,,,,,,,,,,439,,,,14.06149904,0.178712648,0.254629037,0.045505429
410050221072,+45.4315515,-122.5573900,,Block Group 2,22107,1330,4605.839,0.2887639,,,,,63558,,,,,,,,,,,,,,,,,,,,,,317,,,,23.83458647,0.30292233,0.280402529,0.084940187
410050221081,+45.4001897,-122.5455110,,Block Group 1,22108,846,442.9629,1.909866,,,,,52134,,,,,,,,,,,,,,,,,,,,,,65,,,,7.68321513,0.097648744,0.230002603,0.022459465
410050221082,+45.4039708,-122.5678181,,Block Group 2,22108,2436,2776.264,0.8774381,,,,,38477,,,,,,,,,,,,,,,,,,,,,,242,,,,9.934318555,0.126258827,0.169751221,0.02143259
410050222011,+45.4566256,-122.5759016,,Block Group 1,22201,578,2740.001,0.2109489,,,,,39573,,,,,,,,,,,,,,,,,,,,,,71,,,,12.28373702,0.156118431,0.174586508,0.027256172
410050222012,+45.4454468,-122.5744984,,Block Group 2,22201,3097,10432.2,0.2968693,,,,,36646,,,,,,,,,,,,,,,,,,,,,,486,,,,15.69260575,0.19944297,0.161673292,0.032244601
410050222013,+45.4368374,-122.5737427,,Block Group 3,22201,2070,7453.12,0.277736,,,,,45278,,,,,,,,,,,,,,,,,,,,,,254,,,,12.2705314,0.155950596,0.199755589,0.031152003
410050222051,+45.4372235,-122.5581901,,Block Group 1,22205,1708,3614.024,0.4726034,,,,,84250,,,,,,,,,,,,,,,,,,,,,,621,,,,36.35831382,0.462090885,0.37169063,0.171754852
410050222052,+45.4384967,-122.5396480,,Block Group 2,22205,2096,4243.555,0.4939255,,,,,118409,,,,,,,,,,,,,,,,,,,,,,775,,,,36.97519084,0.469930997,0.522391879,0.245488136
410050222061,+45.4476571,-122.5642198,,Block Group 1,22206,2047,3019.998,0.6778151,,,,,90625,,,,,,,,,,,,,,,,,,,,,,625,,,,30.53248657,0.388048351,0.399815589,0.15514778
410050222062,+45.4519515,-122.5513665,,Block Group 2,22206,4879,3049.933,1.599707,,,,,115500,,,,,,,,,,,,,,,,,,,,,,1854,,,,37.99959008,0.482950455,0.509558074,0.246091304
410050222071,+45.4348123,-122.5211954,,Block Group 1,22207,4921,4193.869,1.17338,,,,,120000,,,,,,,,,,,,,,,,,,,,,,1442,,,,29.3029872,0.372422202,0.529410986,0.197164405
410050222072,+45.4379832,-122.5318438,,Block Group 2,22207,1644,4181.581,0.3931528,,,,,150694,,,,,,,,,,,,,,,,,,,,,,750,,,,45.62043796,0.579806551,0.664825493,0.385470176
410050222081,+45.4439776,-122.4998609,,Block Group 1,22208,4479,1396.018,3.208411,,,,,117697,,,,,,,,,,,,,,,,,,,,,,1543,,,,34.44965394,0.43783304,0.519250707,0.227345116
410050222082,+45.4546885,-122.5269247,,Block Group 2,22208,2897,2415.841,1.199168,,,,,140455,,,,,,,,,,,,,,,,,,,,,,1091,,,,37.65964791,0.478630008,0.619653501,0.29658476
410050223011,+45.3754480,-122.5404425,,Block Group 1,22301,1731,693.3758,2.496482,,,,,102708,,,,,,,,,,,,,,,,,,,,,,426,,,,24.61005199,0.312778001,0.453122863,0.141726863
410050223012,+45.3891421,-122.5492823,,Block Group 2,22301,1457,319.2643,4.563618,,,,,63889,,,,,,,,,,,,,,,,,,,,,,307,,,,21.07069321,0.267795017,0.281862821,0.075481459
410050223013,+45.3694359,-122.5771126,,Block Group 3,22301,1103,4795.815,0.2299922,,,,,51667,,,,,,,,,,,,,,,,,,,,,,159,,,,14.41523119,0.183208357,0.227942312,0.041760936
410050223021,+45.3627603,-122.5529402,,Block Group 1,22302,1862,633.2294,2.940482,,,,,118846,,,,,,,,,,,,,,,,,,,,,,588,,,,31.57894737,0.401348198,0.524319817,0.210434814
410050223022,+45.3449894,-122.5531791,,Block Group 2,22302,1717,748.8686,2.292792,,,,,55417,,,,,,,,,,,,,,,,,,,,,,312,,,,18.17122889,0.230944682,0.244486405,0.056462835
410050223023,+45.3389888,-122.5448265,,Block Group 3,22302,2316,1205.573,1.921079,,,,,74615,,,,,,,,,,,,,,,,,,,,,,533,,,,23.01381693,0.292490875,0.329183339,0.096283123
410050224001,+45.3582612,-122.5872570,,Block Group 1,22400,843,2061.742,0.4088776,,,,,41688,,,,,,,,,,,,,,,,,,,,,,198,,,,23.48754448,0.298511649,0.183917377,0.054901479
410050224002,+45.3552396,-122.5933761,,Block Group 2,22400,1020,5105.042,0.1998025,,,,,65921,,,,,,,,,,,,,,,,,,,,,,198,,,,19.41176471,0.246711098,0.290827513,0.071750375
410050224003,+45.3533959,-122.6014910,,Block Group 3,22400,835,7410.184,0.1126828,,,,,66992,,,,,,,,,,,,,,,,,,,,,,219,,,,26.22754491,0.3333353,0.295552507,0.098518083
410050224004,+45.3555022,-122.6091936,,Block Group 4,22400,499,2300.642,0.216896,,,,,71000,,,,,,,,,,,,,,,,,,,,,,105,,,,21.04208417,0.267431415,0.313234833,0.083768835
410050224005,+45.3603260,-122.6017205,,Block Group 5,22400,844,4423.952,0.1907796,,,,,49444,,,,,,,,,,,,,,,,,,,,,,157,,,,18.60189573,0.236418182,0.218134973,0.051571074
410050225001,+45.3441931,-122.5876720,,Block Group 1,22500,2639,2735.035,0.9648871,,,,,65808,,,,,,,,,,,,,,,,,,,,,,236,,,,8.942781357,0.113657024,0.290328985,0.032997928
410050225002,+45.3416257,-122.5994672,,Block Group 2,22500,1956,4898.304,0.3993219,,,,,43750,,,,,,,,,,,,,,,,,,,,,,149,,,,7.617586912,0.096814651,0.193014422,0.018686624
410050225003,+45.3420303,-122.6129059,,Block Group 3,22500,2579,4702.339,0.5484504,,,,,77782,,,,,,,,,,,,,,,,,,,,,,631,,,,24.46684762,0.310957965,0.343155378,0.106706898
410050225004,+45.3485115,-122.6115718,,Block Group 4,22500,733,2743.12,0.267214,,,,,57143,,,,,,,,,,,,,,,,,,,,,,143,,,,19.50886767,0.247945215,0.2521011,0.062507261
410050226021,+45.3145437,-122.6355687,,Block Group 1,22602,2432,1252.552,1.941635,,,,,110429,,,,,,,,,,,,,,,,,,,,,,553,,,,22.73848684,0.288991606,0.487186048,0.140792679
410050226022,+45.3248499,-122.6430249,,Block Group 2,22602,2153,810.5793,2.656125,,,,,85451,,,,,,,,,,,,,,,,,,,,,,513,,,,23.82721784,0.30282868,0.376989151,0.114163127
410050226031,+45.3196511,-122.5719486,,Block Group 1,22603,4054,2816.691,1.439277,,,,,71905,,,,,,,,,,,,,,,,,,,,,,665,,,,16.40355205,0.208478642,0.317227475,0.066135153
410050226051,+45.3323562,-122.5961121,,Block Group 1,22605,2402,5611.309,0.4280641,,,,,53241,,,,,,,,,,,,,,,,,,,,,,140,,,,5.82847627,0.074076201,0.234886419,0.017399494
410050226052,+45.3244920,-122.5884277,,Block Group 2,22605,2588,5158.294,0.5017162,,,,,70270,,,,,,,,,,,,,,,,,,,,,,484,,,,18.70170015,0.237686633,0.31001425,0.073686243
410050226053,+45.3136773,-122.5925261,,Block Group 3,22605,3134,2084.385,1.503561,,,,,87963,,,,,,,,,,,,,,,,,,,,,,402,,,,12.82705807,0.163023694,0.388071488,0.063264847
410050226061,+45.3211889,-122.6146605,,Block Group 1,22606,5079,2461.04,2.063762,,,,,91250,,,,,,,,,,,,,,,,,,,,,,892,,,,17.56251231,0.223208284,0.402572937,0.089857615
410050227021,+45.3788810,-122.7341336,,Block Group 1,22702,3028,4153.174,0.729081,,,,,137344,,,,,,,,,,,,,,,,,,,,,,1531,,,,50.56142668,0.642603354,0.605928521,0.3893717
410050227022,+45.3618541,-122.7040317,,Block Group 2,22702,1800,309.5765,5.814394,,,,,127460,,,,,,,,,,,,,,,,,,,,,,745,,,,41.38888889,0.526026273,0.562322702,0.295796515
410050227023,+45.3288492,-122.6904651,,Block Group 3,22702,1101,173.2475,6.355069,,,,,132202,,,,,,,,,,,,,,,,,,,,,,459,,,,41.6893733,0.529845237,0.58324326,0.309028663
410050227024,+45.3234539,-122.7164356,,Block Group 4,22702,747,109.8674,6.799107,,,,,114803,,,,,,,,,,,,,,,,,,,,,,411,,,,55.02008032,0.699269986,0.506483079,0.354168416
410050227071,+45.3297164,-122.8064728,,Block Group 1,22707,978,205.6022,4.756759,,,,,77333,,,,,,,,,,,,,,,,,,,,,,382,,,,39.0593047,0.496418749,0.341174498,0.169365418
410050227072,+45.3073391,-122.7901265,,Block Group 2,22707,5084,2700.349,1.88272,,,,,96143,,,,,,,,,,,,,,,,,,,,,,1633,,,,32.12037766,0.40822943,0.42415967,0.173154461
410050227081,+45.2913819,-122.8329019,,Block Group 1,22708,1489,137.3755,10.8389,,,,,153234,,,,,,,,,,,,,,,,,,,,,,583,,,,39.15379449,0.497619654,0.676031359,0.336406491
410050227082,+45.2947851,-122.7868599,,Block Group 2,22708,2821,2775.337,1.016453,,,,,70372,,,,,,,,,,,,,,,,,,,,,,906,,,,32.11627083,0.408177235,0.310464249,0.126724439
410050227101,+45.3055335,-122.7474075,,Block Group 1,22710,2752,2557.094,1.076222,,,,,65827,,,,,,,,,,,,,,,,,,,,,,802,,,,29.14244186,0.370381773,0.290412808,0.107563611
410050228001,+45.2862662,-122.7631925,,Block Group 1,22800,918,5093.399,0.1802333,,,,,55926,,,,,,,,,,,,,,,,,,,,,,289,,,,31.48148148,0.400109469,0.24673199,0.098719806
410050228002,+45.2879585,-122.7579368,,Block Group 2,22800,1644,2143.072,0.7671232,,,,,90096,,,,,,,,,,,,,,,,,,,,,,1087,,,,66.11922141,0.840332962,0.397481768,0.334017032
410050228003,+45.2806586,-122.7628685,,Block Group 3,22800,499,68.39799,7.295537,,,,,104934,,,,,,,,,,,,,,,,,,,,,,190,,,,38.0761523,0.483923512,0.462943437,0.224029214
410050228004,+45.2522970,-122.7252496,,Block Group 4,22800,700,118.2743,5.918444,,,,,0,,,,,,,,,,,,,,,,,,,,,,77,,,,11,0.139802956,0,0
410050229011,+45.2649782,-122.6422378,,Block Group 1,22901,3759,398.5253,9.432276,,,,,103056,,,,,,,,,,,,,,,,,,,,,,948,,,,25.21947326,0.320523355,0.454658155,0.145728557
410050229041,+45.2704096,-122.6851018,,Block Group 1,22904,1844,4083.876,0.4515318,,,,,61111,,,,,,,,,,,,,,,,,,,,,,235,,,,12.74403471,0.16196852,0.269606956,0.04366784
410050229042,+45.2627293,-122.7049244,,Block Group 2,22904,1851,3345.259,0.5533203,,,,,50074,,,,,,,,,,,,,,,,,,,,,,212,,,,11.4532685,0.145563708,0.220914381,0.032157116
410050229051,+45.2865462,-122.7064663,,Block Group 1,22905,1230,463.4362,2.654087,,,,,101979,,,,,,,,,,,,,,,,,,,,,,386,,,,31.38211382,0.39884657,0.449906691,0.179443741
410050229052,+45.2710417,-122.7031679,,Block Group 2,22905,1597,4715.963,0.3386371,,,,,118100,,,,,,,,,,,,,,,,,,,,,,547,,,,34.25172198,0.435317452,0.521028646,0.226812862
410050229053,+45.2717886,-122.6924044,,Block Group 3,22905,1640,7040.25,0.2329462,,,,,60375,,,,,,,,,,,,,,,,,,,,,,142,,,,8.658536585,0.110044455,0.266359902,0.02931143
410050229061,+45.2524940,-122.7012240,,Block Group 1,22906,1562,1863.423,0.8382425,,,,,46667,,,,,,,,,,,,,,,,,,,,,,257,,,,16.45326504,0.209110462,0.205883521,0.043052398
410050229062,+45.2567836,-122.6919049,,Block Group 2,22906,1502,7053.132,0.212955,,,,,71591,,,,,,,,,,,,,,,,,,,,,,134,,,,8.921438083,0.113385765,0.315842183,0.035812007
410050229071,+45.2569524,-122.6835366,,Block Group 1,22907,2322,6969.264,0.3331772,,,,,56989,,,,,,,,,,,,,,,,,,,,,,342,,,,14.72868217,0.187192118,0.251421689,0.047064159
410050229072,+45.2623755,-122.6803715,,Block Group 2,22907,1986,7663.703,0.2591437,,,,,49574,,,,,,,,,,,,,,,,,,,,,,174,,,,8.761329305,0.111350885,0.218708502,0.024353385
410050230011,+45.3061404,-122.5362989,,Block Group 1,23001,2483,510.0037,4.868592,,,,,104569,,,,,,,,,,,,,,,,,,,,,,494,,,,19.89528796,0.252856369,0.461333145,0.116651024
410050230012,+45.3047779,-122.4991789,,Block Group 2,23001,907,192.9456,4.700806,,,,,72422,,,,,,,,,,,,,,,,,,,,,,321,,,,35.39140022,0.449802032,0.319508354,0.143715507
410050230021,+45.2810359,-122.5084896,,Block Group 1,23002,1453,153.8257,9.445753,,,,,79258,,,,,,,,,,,,,,,,,,,,,,257,,,,17.68754301,0.224797345,0.349667133,0.078604243
410050230022,+45.2857613,-122.5853842,,Block Group 2,23002,2561,270.6177,9.463535,,,,,73917,,,,,,,,,,,,,,,,,,,,,,432,,,,16.86841078,0.214386699,0.326103932,0.069912345
410050231001,+45.3625683,-122.4736614,,Block Group 1,23100,2594,217.855,11.907,,,,,86800,,,,,,,,,,,,,,,,,,,,,,886,,,,34.15574402,0.434097633,0.382940613,0.166233614
410050231002,+45.3334998,-122.3979121,,Block Group 2,23100,1209,93.86075,12.88078,,,,,86563,,,,,,,,,,,,,,,,,,,,,,266,,,,22.00165426,0.279626936,0.381895027,0.106788136
410050231003,+45.3222384,-122.4729656,,Block Group 3,23100,2173,170.1888,12.76817,,,,,96750,,,,,,,,,,,,,,,,,,,,,,502,,,,23.10170272,0.293607847,0.426837608,0.125322871
410050232011,+45.4268712,-122.4575690,,Block Group 1,23201,2074,727.1495,2.852233,,,,,98553,,,,,,,,,,,,,,,,,,,,,,509,,,,24.54194793,0.311912442,0.434792008,0.135617037
410050232012,+45.4459220,-122.4516028,,Block Group 2,23201,2249,306.9264,7.327489,,,,,88077,,,,,,,,,,,,,,,,,,,,,,592,,,,26.32281014,0.33454606,0.388574429,0.129996044
410050232021,+45.4146767,-122.4478192,,Block Group 1,23202,1324,1288.518,1.027537,,,,,93654,,,,,,,,,,,,,,,,,,,,,,118,,,,8.912386707,0.113270728,0.413178804,0.046801064
410050232022,+45.3976286,-122.4499150,,Block Group 2,23202,1885,380.8206,4.949838,,,,,89429,,,,,,,,,,,,,,,,,,,,,,527,,,,27.95755968,0.35532268,0.394539126,0.140188699
410050232023,+45.4029270,-122.4847435,,Block Group 3,23202,5026,1976.751,2.542556,,,,,101181,,,,,,,,,,,,,,,,,,,,,,1177,,,,23.41822523,0.297630646,0.446386108,0.132858186
410050233001,+45.4515732,-122.3928460,,Block Group 1,23300,2311,562.5019,4.10843,,,,,102063,,,,,,,,,,,,,,,,,,,,,,356,,,,15.40458676,0.195782433,0.450277279,0.088156381
410050233002,+45.4149205,-122.3881932,,Block Group 2,23300,1285,178.9554,7.180558,,,,,97500,,,,,,,,,,,,,,,,,,,,,,212,,,,16.49805447,0.209679707,0.430146426,0.090192977
410050233003,+45.4486834,-122.3669306,,Block Group 3,23300,1670,409.0806,4.082325,,,,,79831,,,,,,,,,,,,,,,,,,,,,,254,,,,15.20958084,0.193304032,0.35219507,0.068080727
410050234011,+45.4492533,-122.2713361,,Block Group 1,23401,1922,387.7481,4.956826,,,,,57375,,,,,,,,,,,,,,,,,,,,,,168,,,,8.740894901,0.111091177,0.253124628,0.028119913
410050234012,+45.4335369,-122.3257348,,Block Group 2,23401,2080,266.7274,7.798224,,,,,85650,,,,,,,,,,,,,,,,,,,,,,311,,,,14.95192308,0.190029367,0.377867091,0.071805844
410050234013,+45.3949300,-122.3137738,,Block Group 3,23401,1085,180.0211,6.027071,,,,,79250,,,,,,,,,,,,,,,,,,,,,,86,,,,7.926267281,0.100737781,0.349631839,0.035221136
410050234031,+45.3840047,-122.2621936,,Block Group 1,23403,5643,1604.569,3.516833,,,,,64368,,,,,,,,,,,,,,,,,,,,,,661,,,,11.7136275,0.148872704,0.283976053,0.042276283
410050234041,+45.4145963,-122.2949704,,Block Group 1,23404,1401,668.1585,2.096808,,,,,77500,,,,,,,,,,,,,,,,,,,,,,211,,,,15.06067095,0.191411483,0.341911262,0.065445742
410050234042,+45.3981671,-122.2777722,,Block Group 2,23404,2161,4046.581,0.534031,,,,,63825,,,,,,,,,,,,,,,,,,,,,,223,,,,10.31929662,0.131151652,0.281580468,0.036929743
410050234043,+45.4091508,-122.2500038,,Block Group 3,23404,997,423.1863,2.355936,,,,,31958,,,,,,,,,,,,,,,,,,,,,,107,,,,10.73219659,0.136399346,0.140990969,0.019231076
410050234044,+45.3937090,-122.2563831,,Block Group 4,23404,1411,7545.513,0.1869985,,,,,68828,,,,,,,,,,,,,,,,,,,,,,102,,,,7.228915663,0.091874889,0.303652495,0.027898039
410050235001,+45.3756702,-122.3733660,,Block Group 1,23500,1374,152.2725,9.023297,,,,,61932,,,,,,,,,,,,,,,,,,,,,,132,,,,9.6069869,0.122098651,0.27322901,0.033360894
410050235002,+45.3504676,-122.2674067,,Block Group 2,23500,1530,119.7464,12.777,,,,,68676,,,,,,,,,,,,,,,,,,,,,,241,,,,15.75163399,0.200193181,0.302981907,0.060654912
410050235003,+45.3267433,-122.3605819,,Block Group 3,23500,1243,193.4242,6.426289,,,,,80000,,,,,,,,,,,,,,,,,,,,,,376,,,,30.24939662,0.38445046,0.352940657,0.135688198
410050235004,+45.3207144,-122.3254949,,Block Group 4,23500,382,105.7921,3.610856,,,,,52109,,,,,,,,,,,,,,,,,,,,,,48,,,,12.56544503,0.159698759,0.229892309,0.036713517
410050235005,+45.3529265,-122.3261520,,Block Group 5,23500,1262,289.4713,4.359673,,,,,95875,,,,,,,,,,,,,,,,,,,,,,138,,,,10.93502377,0.138977149,0.422977319,0.058784182
410050236001,+45.2756877,-122.4276711,,Block Group 1,23600,1063,101.0419,10.52039,,,,,95750,,,,,,,,,,,,,,,,,,,,,,290,,,,27.2812794,0.34672759,0.422425849,0.146466697
410050236002,+45.2377809,-122.3838806,,Block Group 2,23600,1293,53.31289,24.25305,,,,,90385,,,,,,,,,,,,,,,,,,,,,,210,,,,16.2412993,0.206416513,0.398756767,0.082309981
410050236003,+45.2593275,-122.3133795,,Block Group 3,23600,1277,97.55284,13.09034,,,,,54315,,,,,,,,,,,,,,,,,,,,,,240,,,,18.79404855,0.238860321,0.239624648,0.05723682
410050237001,+45.2412310,-122.5947485,,Block Group 1,23700,1627,145.4016,11.1897,,,,,91806,,,,,,,,,,,,,,,,,,,,,,282,,,,17.33251383,0.220285151,0.405025875,0.089221186
410050237002,+45.2220064,-122.5572424,,Block Group 2,23700,889,164.3136,5.410387,,,,,42878,,,,,,,,,,,,,,,,,,,,,,104,,,,11.69853768,0.148680922,0.189167369,0.028125579
410050237003,+45.2477657,-122.5014369,,Block Group 3,23700,1243,138.2872,8.988542,,,,,85982,,,,,,,,,,,,,,,,,,,,,,307,,,,24.69831054,0.31389971,0.379331795,0.119072141
410050237004,+45.2019653,-122.4959554,,Block Group 4,23700,1491,110.4604,13.49806,,,,,82222,,,,,,,,,,,,,,,,,,,,,,248,,,,16.63313213,0.211396458,0.362743584,0.076682709
410050238001,+45.2058020,-122.7116640,,Block Group 1,23800,1507,184.4232,8.171423,,,,,85064,,,,,,,,,,,,,,,,,,,,,,239,,,,15.85932316,0.201561841,0.375281801,0.075642491
410050238002,+45.2047700,-122.6564939,,Block Group 2,23800,824,77.53687,10.6272,,,,,72500,,,,,,,,,,,,,,,,,,,,,,208,,,,25.24271845,0.320818786,0.319852471,0.102614681
410050238003,+45.1870914,-122.7239990,,Block Group 3,23800,546,72.26053,7.555993,,,,,105938,,,,,,,,,,,,,,,,,,,,,,254,,,,46.52014652,0.591241271,0.467372842,0.276330113
