id,LAND USE,zip,population,power,ideology,lat,lon,,ideology,ideology
1568,SFR,97211-1576,1,0.315195175,2,45.59852098,-122.653579,,2,200
1569,SFR,97211-1576,1,0.313381693,0,45.59844875,-122.653334,,0,0
1570,SFR,97211-1570,1,0.268425377,1,45.59860583,-122.6532969,,1,100
1573,SFR,97211-1576,1,0.329472587,1,45.59835293,-122.6527363,,1,100
1577,SFR,97211-1141,1,0.558191728,1,45.59762188,-122.6563197,,1,100
1578,SFR,97211-1141,1,0.277462728,2,45.5979387,-122.6565428,,2,200
1579,SFR,97211-1141,1,0.298162472,1,45.59771271,-122.6568899,,1,100
1580,SFR,97211-1141,1,0.630901331,0,45.59799775,-122.6574909,,0,0
1581,SFR,97211,1,0.58823942,2,45.59824894,-122.6581414,,2,200
1582,SFR,97211-1139,1,0.310856845,0,45.59824409,-122.6586923,,0,0
1583,SFR,97211-1137,1,0.333169686,0,45.59862497,-122.6584254,,0,0
1584,SFR,97211-1137,1,0.262584162,1,45.59874818,-122.658731,,1,100
1585,SFR,97211-1137,1,0.300597147,1,45.59847257,-122.6592364,,1,100
1586,SFR,97211-1137,1,0.280749038,0,45.59826337,-122.6591268,,0,0
1587,SFR,97211-1137,1,0.272773726,0,45.59846732,-122.6589314,,0,0
1588,SFR,97211-1129,1,0.474360773,1,45.59895214,-122.6592664,,1,100
1589,SFR,97211-1129,1,0.331987416,0,45.59866224,-122.6595094,,0,0
1590,SFR,97211-1129,1,0.468259057,2,45.59845881,-122.6596775,,2,200
1591,SFR,97211-1129,1,0.496573421,0,45.59828841,-122.6598391,,0,0
1593,SFR,97211-1160,1,0.379999599,2,45.59772554,-122.6589852,,2,200
1594,SFR,97211-1158,1,0.361353799,0,45.59780594,-122.6593791,,0,0
1595,SFR,97211-1158,1,0.458460244,2,45.59787626,-122.6597257,,2,200
1596,SFR,97211-1129,1,0.31893235,1,45.59808461,-122.6600267,,1,100
1597,SFR,97211-1127,1,0.414666159,2,45.59783997,-122.6601972,,2,200
1598,SFR,97211-1156,1,0.585103399,1,45.59818908,-122.6607459,,1,100
1600,SFR,97211-1159,1,0.527362536,1,45.59721948,-122.6602205,,1,100
1601,SFR,97211-1159,1,0.350783504,0,45.59726429,-122.6597336,,0,0
1602,SFR,97211-1159,1,0.507985332,0,45.59700328,-122.6598996,,0,0
1603,SFR,97211-1159,1,0.5617185,1,45.59705383,-122.6592527,,1,100
1604,SFR,97211-1161,1,0.817890349,2,45.5970048,-122.658649,,2,200
1605,SFR,97211-1161,1,0.514908625,2,45.59702287,-122.6582706,,2,200
1606,SFR,97211-1163,1,0.374398846,0,45.59701693,-122.6578561,,0,0
1607,SFR,97211-1163,1,0.419715854,2,45.59693977,-122.657435,,2,200
1608,SFR,97211-1165,1,0.333670648,0,45.59705325,-122.656943,,0,0
1609,SFR,97211-1163,1,0.481704873,2,45.59675061,-122.6571347,,2,200
1610,SFR,97211-1135,1,0.358117586,2,45.59680417,-122.6567654,,2,200
1611,SFR,97211-1132,1,0.345483328,2,45.59675395,-122.6565173,,2,200
1613,SFR,97211-1246,1,0.398625361,0,45.59543437,-122.6597304,,0,0
1614,SFR,97211-1246,1,0.383376082,0,45.59544349,-122.6593907,,0,0
1615,SFR,97211-1246,1,0.398134418,2,45.59534583,-122.6590392,,2,200
1617,SFR,97211-1240,1,0.422781741,2,45.59428079,-122.6581897,,2,200
1618,SFR,97211-1240,1,0.441617906,2,45.5941813,-122.6579358,,2,200
1619,SFR,97211-1240,1,0.374879769,1,45.59408751,-122.6576704,,1,100
1620,SFR,97211-1229,1,0.379849311,1,45.59399638,-122.657409,,1,100
1621,SFR,97211-1229,1,0.388295527,1,45.59391363,-122.6571401,,1,100
1622,SFR,97211-1229,1,0.411550176,1,45.59383095,-122.6568673,,1,100
1623,SFR,97211-1229,1,0.368677861,1,45.59374538,-122.6566022,,1,100
1624,SFR,97211-1229,1,0.389738298,0,45.59365707,-122.656337,,0,0
1625,SFR,97211-1229,1,0.37302621,1,45.59356883,-122.6560679,,1,100
1626,SFR,97211-1521,1,0.71376042,0,45.59499634,-122.6514794,,0,0
1628,SFR,97211-1567,1,0.423943972,0,45.59346411,-122.6524295,,0,0
1629,SFR,97211-1217,1,0.344391231,2,45.59293325,-122.6523547,,2,200
1630,SFR,97211-1215,1,0.293253046,0,45.59311231,-122.6527562,,0,0
1631,SFR,97211-1215,1,0.311037191,2,45.59321737,-122.6530064,,2,200
1632,SFR,97211-1215,1,0.323741584,1,45.59332236,-122.6532605,,1,100
1633,SFR,97211-1215,1,0.283684675,2,45.59342749,-122.6535067,,2,200
1634,SFR,97211-1215,1,0.331867185,0,45.59352136,-122.6537682,,0,0
1635,SFR,97211-1213,1,0.319413273,2,45.59360131,-122.6540409,,2,200
1636,SFR,97211-1213,1,0.379127926,0,45.59367859,-122.6543096,,0,0
1637,SFR,97211-1213,1,0.341956557,1,45.59375853,-122.6545823,,1,100
1638,SFR,97211-1213,1,0.396841937,0,45.59384403,-122.6548513,,0,0
1641,SFR,97211-1231,1,0.371613498,2,45.59411461,-122.6556392,,2,200
1642,SFR,97211-1231,1,0.401160228,2,45.59420566,-122.6559045,,2,200
1643,SFR,97211-1212,1,0.318090734,0,45.59348052,-122.6558027,,0,0
1644,SFR,97211-1212,1,0.3127605,1,45.59339494,-122.6555376,,1,100
1645,SFR,97211-1212,1,0.415848429,1,45.59330389,-122.6552723,,1,100
1646,SFR,97211-1214,1,0.317038714,2,45.5932238,-122.6550075,,2,200
1647,SFR,97211-1214,1,0.313862616,2,45.59321474,-122.6546124,,2,200
1649,SFR,97211-1214,1,0.542491584,1,45.59280097,-122.6542919,,1,100
1650,SFR,97211-1216,1,0.32641672,2,45.59301518,-122.6536943,,2,200
1651,SFR,97211-1505,1,0.684363979,2,45.59217657,-122.6529121,,2,200
1652,SFR,97211-1216,1,0.318581677,2,45.59283274,-122.6533278,,2,200
1653,SFR,97211-1216,1,0.259347948,1,45.5927193,-122.6530851,,1,100
1654,SFR,97211-1218,1,0.294555547,1,45.59260594,-122.6528386,,1,100
1655,SFR,97211-1218,1,0.294826066,1,45.59249251,-122.6525959,,1,100
1659,SFR,97211-1504,1,0.401981805,2,45.59167493,-122.6515683,,2,200
1660,SFR,97211-1318,1,0.325374719,0,45.59101758,-122.6534152,,0,0
1661,SFR,97211-1318,1,0.352196217,1,45.59123099,-122.6534468,,1,100
1662,SFR,97211-1318,1,0.319252966,0,45.59144448,-122.6534744,,0,0
1663,SFR,97211-1318,1,0.338269477,1,45.59165233,-122.6535097,,1,100
1664,SFR,97211-1318,1,0.328971626,1,45.59181902,-122.6536918,,1,100
1665,SFR,97211-1318,1,0.369178823,0,45.59197669,-122.6539167,,0,0
1666,SFR,97211-1318,1,0.396841937,1,45.59216385,-122.6541778,,1,100
1667,SFR,97211-1318,1,0.320425216,0,45.59233218,-122.6544187,,0,0
1668,SFR,97211-1318,1,0.373527172,0,45.59235887,-122.6547518,,0,0
1669,SFR,97211-1317,1,0.330284146,2,45.59225615,-122.6549629,,2,200
1670,SFR,97211-1317,1,0.390720183,0,45.59197175,-122.6546199,,0,0
1671,SFR,97211-1318,1,0.321126563,2,45.59183277,-122.6544231,,2,200
1672,SFR,97211-1318,1,0.3497916,2,45.59169104,-122.6542263,,2,200
1673,SFR,97211-1318,1,0.340273325,2,45.59155235,-122.6540139,,2,200
1674,SFR,97211-1312,1,0.414235332,1,45.59134205,-122.6539629,,1,100
1675,SFR,97211-1317,1,0.364249359,1,45.59134687,-122.6542913,,1,100
1676,SFR,97211-1317,1,0.393846185,2,45.5915049,-122.6544967,,2,200
1677,SFR,97211-1317,1,0.283344021,0,45.59164663,-122.6546935,,0,0
1678,SFR,97211-1317,1,0.390599952,1,45.59179116,-122.6548866,,1,100
1679,SFR,97211-1317,1,0.36435957,2,45.59210104,-122.6551875,,2,200
1680,SFR,97211-1317,1,0.367665919,1,45.59199653,-122.6553477,,1,100
1681,SFR,97211-1317,1,0.475472908,0,45.59186105,-122.6555497,,0,0
1682,SFR,97211-1317,1,0.323911911,2,45.59167232,-122.655519,,2,200
1683,SFR,97211-1317,1,0.387794566,1,45.59154503,-122.6552836,,1,100
1684,SFR,97211-1317,1,0.291680026,1,45.59140598,-122.6550908,,1,100
1685,SFR,97211-1317,1,0.419184835,0,45.59126151,-122.6548938,,0,0
1686,SFR,97211-1317,1,0.329292241,2,45.59111979,-122.6546969,,2,200
1687,SFR,97211-1312,1,0.334923052,1,45.59097533,-122.6545,,1,100
1688,SFR,97211-1312,1,0.383165678,1,45.59097814,-122.6542031,,1,100
1689,SFR,97211-1312,1,0.320315005,1,45.59100029,-122.6538991,,1,100
1690,SFR,97211-1859,1,0.504087849,2,45.5910272,-122.6530483,,2,200
1691,SFR,97211-1859,1,0.562049134,0,45.59122112,-122.6530947,,0,0
1692,SFR,97211-1859,1,0.722647483,1,45.59143592,-122.653052,,1,100
1693,SFR,97211-1858,1,0.593168884,2,45.59122773,-122.6525947,,2,200
1694,SFR,97211-1858,1,0.585955034,2,45.59107548,-122.652374,,2,200
1695,SFR,97211-1509,1,0.295116624,0,45.59186008,-122.6512041,,0,0
1702,SFR,97211-1523,1,0.682300016,1,45.59413091,-122.6505165,,1,100
1703,SFR,97211-1521,1,0.70705755,0,45.59432181,-122.6508715,,0,0
1704,SFR,97211-1687,1,0.9632294,1,45.59251372,-122.6447028,,1,100
1705,SFR,97211-1686,1,0.725412793,2,45.59217128,-122.6443811,,2,200
1706,SFR,97211-1686,1,0.479170006,1,45.59187542,-122.6442097,,1,100
1707,SFR,97211-1686,1,0.539796409,2,45.59166339,-122.644104,,2,200
1708,SFR,97211-1686,1,0.514768355,2,45.59144595,-122.6439941,,2,200
1709,SFR,97211-1686,1,0.57392193,2,45.59122584,-122.6438803,,2,200
1710,SFR,97211-1686,1,0.478238217,1,45.59101071,-122.643794,,1,100
1711,SFR,97211-1686,1,0.383616544,0,45.59102585,-122.6443065,,0,0
1712,SFR,97211-1688,1,0.586335765,1,45.59118164,-122.6446328,,1,100
1713,SFR,97211-1688,1,0.478578871,0,45.59128182,-122.64441,,0,0
1714,SFR,97211-1686,1,0.495942209,2,45.59161511,-122.6446336,,2,200
1715,SFR,97211-1686,1,0.430256092,0,45.59182988,-122.6447394,,0,0
1716,SFR,97211-1686,1,0.432209843,1,45.59191065,-122.6449691,,1,100
1717,SFR,97211-1687,1,0.441557791,0,45.59194733,-122.6452089,,0,0
1718,SFR,97211-1688,1,0.360131452,1,45.59161916,-122.645005,,1,100
1719,SFR,97211-1688,1,0.441688041,2,45.59155367,-122.64528,,2,200
1720,SFR,97211-1688,1,0.569182831,2,45.59131498,-122.6454273,,2,200
1721,SFR,97211-1688,1,0.555075745,1,45.59114056,-122.6452174,,1,100
1722,SFR,97211-1688,1,0.44892193,1,45.5910355,-122.6448188,,1,100
1723,SFR,97211-1686,1,0.438752405,2,45.59085873,-122.6444409,,2,200
1724,SFR,97211-1685,1,0.422320856,2,45.59078788,-122.6439732,,2,200
1725,SFR,97211-1685,1,0.97518235,0,45.59070316,-122.6436613,,0,0
1751,SFR,97217-8070,1,0.507815005,1,45.60568452,-122.6689157,,1,100
1753,SFR,97217-8069,1,0.705244069,0,45.60531041,-122.6689678,,0,0
1754,SFR,97217-8069,1,0.59900008,2,45.6053775,-122.6691932,,2,200
1755,SFR,97217-8069,1,0.607686759,0,45.60546421,-122.6693958,,0,0
1756,SFR,97217-8069,1,0.579933472,2,45.60555686,-122.6695753,,2,200
1757,SFR,97217-8069,1,0.62696377,0,45.60563883,-122.6697387,,0,0
1758,SFR,97217-8069,1,0.668082719,2,45.60570168,-122.6698974,,2,200
1759,SFR,97217-8069,1,0.613818532,1,45.60575594,-122.6700754,,1,100
1760,SFR,97217-8071,1,0.514658144,0,45.60581316,-122.6702418,,0,0
1773,SFR,97217-8005,1,0.249969942,0,45.60301026,-122.6682935,,0,0
1776,SFR,97217-8082,1,0.354640911,2,45.60321778,-122.66922,,2,200
1784,SFR,97217-8010,1,0.463309554,0,45.60302641,-122.6700569,,0,0
1785,SFR,97217-8010,1,0.383496313,2,45.6030522,-122.6701439,,2,200
1786,SFR,97217-8010,1,0.448100353,0,45.60306725,-122.6702187,,0,0
1787,SFR,97217-8010,1,0.44668764,1,45.60308223,-122.6702975,,1,100
1788,SFR,97217-8010,1,0.436678423,1,45.60309995,-122.6703763,,1,100
1789,SFR,97217-8010,1,0.44892193,1,45.603115,-122.6704512,,1,100
1790,SFR,97217-8010,1,0.436678423,0,45.60313272,-122.67053,,0,0
1791,SFR,97217-8010,1,0.456466416,0,45.60314777,-122.6706049,,0,0
1792,SFR,97217-8010,1,0.436678423,0,45.60316274,-122.6706836,,0,0
1793,SFR,97217-8010,1,0.442539676,0,45.6031998,-122.6707554,,0,0
1794,SFR,97217-8008,1,0.2431769,2,45.60296013,-122.6697886,,2,200
1796,SFR,97217-8008,1,0.513535989,0,45.60292536,-122.6695958,,0,0
1797,SFR,97217-8008,1,0.43408344,1,45.60290779,-122.6695091,,1,100
1798,SFR,97217-8008,1,0.438882655,2,45.60289303,-122.6694186,,2,200
1802,SFR,97217-8006,1,0.621473229,2,45.60274313,-122.6687836,,2,200
1803,SFR,97217-8006,1,0.384428102,2,45.60267343,-122.6684057,,2,200
1804,SFR,97217-8006,1,0.382774928,2,45.60269093,-122.6684963,,2,200
1805,SFR,97217-8006,1,0.377995752,2,45.60270569,-122.6685867,,2,200
1806,SFR,97217-8006,1,0.444373197,2,45.60265608,-122.6683073,,2,200
1807,SFR,97217-8006,1,0.451607086,1,45.60263866,-122.6682129,,1,100
1808,SFR,97217-8004,1,0.282502405,2,45.60258971,-122.6678983,,2,200
1809,SFR,97217-8004,1,0.224961927,1,45.60256034,-122.6677096,,1,100
1810,SFR,97217-8004,1,0.290147082,0,45.60253105,-122.6675169,,0,0
1811,SFR,97217-8004,1,0.488588089,2,45.60250902,-122.6673754,,2,200
1812,SFR,97217-8004,1,0.495561478,2,45.6024916,-122.6672809,,2,200
1813,SFR,97217-8054,1,0.305817169,1,45.60249785,-122.6669489,,1,100
1818,SFR,97217-8002,1,0.525749439,1,45.60235469,-122.6663923,,1,100
1819,SFR,97217-8065,1,0.261912873,0,45.60245914,-122.668421,,0,0
1824,SFR,97217,1,0.412251523,0,45.60266211,-122.6697342,,0,0
1827,SFR,97217-8019,1,0.302711206,1,45.60277325,-122.6703873,,1,100
1829,SFR,97217-8035,1,0.244669766,1,45.60234456,-122.6707148,,1,100
1830,SFR,97217-8037,1,0.229600834,2,45.60238763,-122.6709041,,2,200
1831,SFR,97217-8037,1,0.278053863,1,45.60242803,-122.6710893,,1,100
1832,SFR,97217-8037,1,0.246132575,2,45.60246562,-122.6712784,,2,200
1833,SFR,97217-8037,1,0.219351154,1,45.60250595,-122.6714676,,1,100
1834,SFR,97217-8061,1,0.24606244,2,45.60217065,-122.6665495,,2,200
1835,SFR,97217-8059,1,0.535528214,2,45.60200231,-122.6666017,,2,200
1838,SFR,97217-8027,1,0.269657743,0,45.60170454,-122.6668248,,0,0
1840,SFR,97217-8052,1,0.691918483,1,45.60209409,-122.6669726,,1,100
1841,SFR,97217-8052,1,0.303101956,1,45.60226244,-122.6669204,,1,100
1842,SFR,97217-8052,1,0.288704312,0,45.6021962,-122.6669413,,0,0
1844,SFR,97217-8066,1,0.475753447,1,45.60223834,-122.6679083,,1,100
1845,SFR,97217-8051,1,0.290387544,1,45.6022128,-122.6675165,,1,100
1846,SFR,97217-8051,1,0.291960564,2,45.60228178,-122.6674957,,2,200
1847,SFR,97217-8051,1,0.301178262,1,45.60214656,-122.6675374,,1,100
1848,SFR,97217-8051,1,0.318982446,0,45.60208032,-122.6675583,,0,0
1850,SFR,97217-8065,1,0.276400689,1,45.60232392,-122.6684627,,1,100
1851,SFR,97217-8065,1,0.285237656,2,45.60219144,-122.6685045,,2,200
1856,SFR,97217-8035,1,0.17555707,0,45.60223562,-122.670527,,0,0
1866,SFR,97211-1048,1,0.244689804,2,45.60211612,-122.6620095,,2,200
1867,SFR,97211-1051,1,0.436327749,2,45.60164758,-122.6611005,,2,200
1868,SFR,97211-1051,1,0.428823341,1,45.60165982,-122.6611792,,1,100
1869,SFR,97211-1051,1,0.414315486,2,45.60167213,-122.6612539,,2,200
1870,SFR,97211-1051,1,0.423813722,2,45.60168401,-122.6613521,,2,200
1871,SFR,97211-1049,1,0.433933152,0,45.60173304,-122.6616627,,0,0
1872,SFR,97211-1049,1,0.426949744,2,45.60175047,-122.6617572,,2,200
1873,SFR,97211-1049,1,0.427019878,2,45.60176005,-122.6618318,,2,200
1874,SFR,97211-1049,1,0.432530458,2,45.60177488,-122.6619184,,2,200
1875,SFR,97211-1049,1,0.426278455,1,45.60178957,-122.6620127,,1,100
1876,SFR,97211-1049,1,0.432129689,1,45.60180166,-122.6620992,,1,100
1877,SFR,97211-1049,1,0.434965133,1,45.60181398,-122.6621739,,1,100
1878,SFR,97211-1049,1,0.425607166,0,45.60182585,-122.6622721,,0,0
1879,SFR,97211-1081,1,0.361193492,2,45.60156364,-122.6623559,,2,200
1880,SFR,97211-1081,1,0.347076387,2,45.60154621,-122.6622614,,2,200
1881,SFR,97211-1081,1,0.347076387,2,45.60153397,-122.6621828,,2,200
1882,SFR,97211-1081,1,0.359830875,2,45.60152187,-122.6620963,,2,200
1883,SFR,97211-1081,1,0.334832879,0,45.60150718,-122.6620019,,0,0
1884,SFR,97211-1081,1,0.345733809,0,45.60149235,-122.6619154,,0,0
1885,SFR,97211-1081,1,0.322920006,1,45.60148278,-122.6618408,,1,100
1886,SFR,97211-1081,1,0.34388025,0,45.60146816,-122.6617425,,0,0
1887,SFR,97211-1078,1,0.361093299,2,45.60142187,-122.661432,,2,200
1888,SFR,97211-1078,1,0.35858849,0,45.60140444,-122.6613375,,0,0
1889,SFR,97211-1078,1,0.342898365,2,45.60139212,-122.6612628,,2,200
1890,SFR,97211-1078,1,0.342898365,1,45.60137988,-122.6611841,,1,100
1891,SFR,97211-1084,1,0.279316287,2,45.60101561,-122.6611507,,2,200
1892,SFR,97211-1084,1,0.279316287,0,45.6010303,-122.6612451,,0,0
1893,SFR,97211-1084,1,0.283624559,0,45.60104499,-122.6613394,,0,0
1894,SFR,97211-1084,1,0.321367025,2,45.6010596,-122.6614377,,2,200
1895,SFR,97211-1084,1,0.321367025,0,45.60107407,-122.6615438,,0,0
1896,SFR,97211-1082,1,0.307560516,0,45.60110673,-122.6618499,,0,0
1897,SFR,97211-1082,1,0.307560516,2,45.60112416,-122.6619444,,2,200
1898,SFR,97211-1082,1,0.307560516,0,45.6011364,-122.662023,,0,0
1899,SFR,97211-1082,1,0.307560516,1,45.60114842,-122.6621133,,1,100
1900,SFR,97211-1082,1,0.312049134,2,45.60116578,-122.6622117,,2,200
1901,SFR,97211-1082,1,0.307560516,2,45.6011778,-122.6623021,,2,200
1902,SFR,97211-1082,1,0.307560516,1,45.60119278,-122.6623808,,1,100
1903,SFR,97211-1082,1,0.307560516,1,45.60120199,-122.662475,,1,100
1904,SFR,97211-1086,1,0.298222587,2,45.60097827,-122.6619701,,2,200
1905,SFR,97211-1086,1,0.297932029,1,45.60089558,-122.6619904,,1,100
1906,SFR,97211-1035,1,0.316918483,2,45.60085357,-122.6615979,,2,200
1907,SFR,97211-1035,1,0.321367025,1,45.6008225,-122.661499,,1,100
1908,SFR,97211-1035,1,0.316918483,1,45.60080781,-122.6614046,,1,100
1909,SFR,97211-1035,1,0.321367025,1,45.6007932,-122.6613064,,1,100
1910,SFR,97211-1035,1,0.321367025,2,45.60077851,-122.661212,,2,200
1911,SFR,97211-1035,1,0.316918483,0,45.60076382,-122.6611176,,0,0
1912,SFR,97211-1075,1,0.274527092,1,45.60042963,-122.6610893,,1,100
1913,SFR,97211-1075,1,0.279496634,2,45.60044432,-122.6611836,,2,200
1914,SFR,97211-1075,1,0.279506653,2,45.60045894,-122.6612819,,2,200
1915,SFR,97211-1075,1,0.278334402,2,45.60047637,-122.6613764,,2,200
1916,SFR,97211-1075,1,0.279506653,1,45.60049106,-122.6614707,,1,100
1917,SFR,97211-1075,1,0.280849231,1,45.60050575,-122.6615651,,1,100
1918,SFR,97211-1075,1,0.280849231,1,45.60052058,-122.6616517,,1,100
1919,SFR,97211-1075,1,0.280849231,1,45.60054653,-122.6617308,,1,100
1921,SFR,97211-1047,1,0.466866383,1,45.60188346,-122.6628566,,1,100
1922,SFR,97211-1047,1,0.459672571,1,45.60186921,-122.6627388,,1,100
1923,SFR,97211-1047,1,0.532582559,0,45.60185525,-122.6626054,,0,0
1924,SFR,97211-1021,1,0.253366464,1,45.60171494,-122.662772,,1,100
1928,SFR,97211-1019,1,0.261281661,1,45.60135611,-122.6628873,,1,100
1929,SFR,97211-1017,1,0.361534146,2,45.60105529,-122.6629814,,2,200
1930,SFR,97211-1014,1,0.230492546,2,45.60108085,-122.6633732,,2,200
1932,SFR,97211-1014,1,0.293733969,0,45.60143138,-122.6632615,,0,0
1933,SFR,97211-1014,1,0.426278455,0,45.60169908,-122.6631779,,0,0
1935,SFR,97211-1041,1,0.377805386,0,45.60193413,-122.6636637,,0,0
1937,SFR,97211-1013,1,0.42279176,0,45.60136798,-122.663861,,0,0
1938,SFR,97211-1010,1,0.238998878,2,45.60152602,-122.664211,,2,200
1941,SFR,97211-1041,1,0.405338249,1,45.60196832,-122.6638878,,1,100
1942,SFR,97211-1041,1,0.405338249,0,45.60198049,-122.6639704,,0,0
1943,SFR,97211-1041,1,0.405338249,0,45.6019928,-122.6640451,,0,0
1944,SFR,97211-1041,1,0.405338249,0,45.60200245,-122.6641158,,0,0
1945,SFR,97211-1041,1,0.398645399,0,45.60201721,-122.6642063,,0,0
1946,SFR,97211-1045,1,0.41702068,2,45.60211757,-122.6648511,,2,200
1947,SFR,97211-1045,1,0.402302421,0,45.60210281,-122.6647607,,0,0
1948,SFR,97211-1045,1,0.402302421,2,45.60209042,-122.6646898,,2,200
1949,SFR,97211-1045,1,0.402302421,0,45.60208085,-122.6646152,,0,0
1950,SFR,97211-1045,1,0.423763626,2,45.60206372,-122.6645051,,2,200
1951,SFR,97211-1009,1,0.216024768,2,45.60187931,-122.6646818,,2,200
1952,SFR,97211-1009,1,0.288554024,2,45.60171371,-122.6647341,,2,200
1953,SFR,97211-1004,1,0.366583841,0,45.60183863,-122.6650945,,0,0
1954,SFR,97211-1045,1,0.337367746,0,45.60215413,-122.6650948,,0,0
1957,SFR,97211-1043,1,0.283293924,2,45.60222504,-122.6655549,,2,200
1958,SFR,97211-1043,1,0.396912071,2,45.60226176,-122.6657908,,2,200
1959,SFR,97211-1043,1,0.481083681,2,45.60230574,-122.6660778,,2,200
1960,SFR,97211-1043,1,0.479821257,0,45.60229105,-122.6659834,,0,0
1962,SFR,97217-8060,1,0.293152853,0,45.60198289,-122.6660303,,0,0
1963,SFR,97211-1003,1,0.216134979,2,45.60202358,-122.6656175,,2,200
1965,SFR,97217,1,0.275659266,1,45.60164089,-122.6662713,,1,100
1966,SFR,97211-1054,1,0.369178823,2,45.60154269,-122.6656578,,2,200
1969,SFR,97211-1115,1,0.279636903,2,45.60043123,-122.6637783,,2,200
1984,SFR,97211-1112,1,0.833861013,2,45.59917042,-122.6635661,,2,200
1986,SFR,97211-1152,1,0.466024768,1,45.59882088,-122.662603,,1,100
1996,SFR,97217-8037,1,0.254789195,0,45.60254079,-122.6716565,,0,0
1997,SFR,97217-8037,1,0.213279497,0,45.60258112,-122.6718457,,0,0
1998,SFR,97217-8039,1,0.246823902,0,45.60260781,-122.6720304,,0,0
1999,SFR,97217-8039,1,0.210163514,2,45.60263999,-122.6722153,,2,200
2000,SFR,97217-8039,1,0.21914075,0,45.60267202,-122.6724081,,0,0
4001,SFR,97217-7401,1,0.406310115,0,45.58996071,-122.7065829,,0,0
4003,SFR,97217-7403,1,0.439744309,0,45.59002431,-122.7068433,,0,0
4004,SFR,97217-7403,1,0.414175216,1,45.59009072,-122.7070999,,1,100
4005,SFR,97217-7403,1,0.464982767,1,45.59015957,-122.7073722,,1,100
4006,SFR,97217-7534,1,0.393104761,2,45.5902448,-122.7076491,,2,200
4007,SFR,97217-7404,1,0.500561077,1,45.58979777,-122.7076395,,1,100
4008,SFR,97217-7404,1,0.410087368,1,45.58972084,-122.7073591,,1,100
4009,SFR,97217-7404,1,0.435105402,0,45.58965184,-122.7070945,,0,0
4010,SFR,97217-7402,1,0.382955274,1,45.58958557,-122.7068301,,1,100
4011,SFR,97217-7402,1,0.366082879,0,45.58951657,-122.7065656,,0,0
4012,SFR,97217-7402,1,0.493347227,2,45.58945031,-122.7063012,,2,200
4013,SFR,97217-7402,1,0.36042201,0,45.5893813,-122.7060367,,0,0
4014,SFR,97217-7402,1,0.454462568,2,45.58930148,-122.705764,,2,200
4015,SFR,97217-7430,1,0.537411831,1,45.58901583,-122.7057802,,1,100
4016,SFR,97217-7430,1,0.397162552,2,45.5890955,-122.7060608,,2,200
4017,SFR,97217-7383,1,0.450014027,2,45.58457294,-122.7056856,,2,200
4018,SFR,97217-7430,1,0.37854681,0,45.58916451,-122.7063253,,0,0
4019,SFR,97217-7430,1,0.420186759,2,45.58923077,-122.7065897,,2,200
4020,SFR,97217-7432,1,0.548432991,0,45.58929977,-122.7068542,,0,0
4022,SFR,97217-7432,1,0.449292642,2,45.58936604,-122.7071186,,2,200
4023,SFR,97217-7432,1,0.429374399,2,45.58943504,-122.7073831,,2,200
4024,SFR,97217-7432,1,0.443231004,1,45.58951486,-122.7076558,,1,100
4025,SFR,97217-7433,1,0.37998958,2,45.58907575,-122.7076622,,2,200
4026,SFR,97217-7433,1,0.41794245,1,45.58900127,-122.7073975,,1,100
4027,SFR,97217-7433,1,0.407933232,0,45.58893486,-122.7071409,,0,0
4028,SFR,97217-7479,1,0.46599471,0,45.58886067,-122.7068606,,0,0
4029,SFR,97217-7431,1,0.441357406,0,45.5887331,-122.7063593,,0,0
4030,SFR,97217-7431,1,0.378085925,1,45.58866165,-122.7060791,,1,100
4031,SFR,97217-7431,1,0.437429865,1,45.58859302,-122.7057951,,1,100
4032,SFR,97217-7332,1,0.447098429,2,45.58835642,-122.7058288,,2,200
4033,SFR,97217-7342,1,0.434414075,0,45.58842754,-122.7062693,,0,0
4034,SFR,97217-7342,1,0.421138586,1,45.58832774,-122.7066093,,1,100
4035,SFR,97217-7342,1,0.365080955,2,45.58839521,-122.7070964,,2,200
4036,SFR,97217-7342,1,0.40927581,0,45.58867159,-122.7071345,,0,0
4037,SFR,97217-7418,1,0.366052821,2,45.58882176,-122.7076015,,2,200
4038,SFR,97217-7335,1,0.492756092,2,45.58865223,-122.7075715,,2,200
4039,SFR,97217-7335,1,0.360281741,2,45.58848759,-122.7075729,,2,200
